text,line,start_pos,end_pos,file,label_struck
"The licensee planned to implement the applicable requirements of Electric Power Research Institute (EPRI) MRP-227A, ""Materials Reliability Program: Pressurized Water Reactor Internals Inspection and Evaluation Guidelines,"" dated December 2011, as their method for managing the effects of aging of the reactor vessel internals.",82,0,327,ML14087A338.txt,U
The team confirmed that EPRI MRP-227A managed the same aging effects of concern as described in the licensing documentation.,82,327,451,ML14087A338.txt,U
"The licensee had developed but had not issued Procedure EN-DC-133, ""PWR Vessel Internals Program,"" Revision 0, that described the implementation of the reactor vessel internals inspections that EPRI MRP-227A described as ""Mandatory"" or ""Needed"" across the Entergy Fleet.",82,451,721,ML14087A338.txt,U
"The licensee established their inspection program in Report 1200459.401, ""PWR Internals Aging Management Program Plan for Arkansas Nuclear One, Unit 1,"" Revision 0.",82,721,885,ML14087A338.txt,U
The licensee planned to submit their reactor vessel internals aging management program for review just prior to entering the period of extended operation to allow for the most accurate possible submittal.,82,885,1089,ML14087A338.txt,U
"The licensee tracked their submittal of the Reactor Vessel Internals Program aging management program to the NRC by LR-LAR-2010-00176, Corrective Action 204.",82,1089,1246,ML14087A338.txt,U
The team reviewed completed examinations of the reactor vessel internals that included visual inspections required by the American Society of Mechanical Engineers (ASME) Section XI.,82,1246,1427,ML14087A338.txt,U
The inspections included volumetric and visual examination of the core barrel bolts.,82,1427,1511,ML14087A338.txt,U
The team verified that the licensee demonstrated sufficient bolt pre-load even though 5 of the 108 lower core barrel bolts had indications in the bolt head to shank region.,82,1511,1683,ML14087A338.txt,U
The licensee could not replace the bolts because of interference created by the shock pads prevented access.,82,1683,1791,ML14087A338.txt,D
"Based on review of the actions implemented related to the Reactor Vessel Internals Program aging management program, the team could not conclude that the licensee implemented actions that would effectively manage the effects of aging during the period of extended operation.",82,1791,2065,ML14087A338.txt,O
"Because the licensee had not completed all their planned actions related to this aging management program, the team determined that they could not close Commitment 17851 during this inspection.",82,2065,2258,ML14087A338.txt,O
"The team determined that the licensee had not met Commitment 5 to develop a Reactor Vessel Internals Program aging management program as described in a letter to file, Attachment 1.3, Arkansas Nuclear One, Unit 1 [ML070640041].",82,2258,2485,ML14087A338.txt,P
The team will review implementation of this commitment during the Phase 3 inspection.,82,2485,2570,ML14087A338.txt,U
6,82,2570,2572,ML14087A338.txt,U
16.1.6 Spent Fuel Pool Monitoring Program (17831) The Spent Fuel Pool Monitoring Program aging management program managed the effects of aging caused by stress corrosion cracking from the external weld heat-affected zones of the spent fuel pool liner.,82,2572,2823,ML14087A338.txt,U
The licensee periodically monitored the spent fuel pool drains to detect leakage from the spent fuel pool liner.,82,2823,2935,ML14087A338.txt,U
"The team reviewed the safety analysis report supplement, program basis documents, implementing procedures and preventative maintenance tasks, structural drawings for the spent fuel pool and drains, license renewal application, and safety evaluation report.",82,2935,3191,ML14087A338.txt,U
The team interviewed the program owners and reviewed inspection records and work orders.,82,3191,3279,ML14087A338.txt,U
"The team determined that Procedure OP-1104.006, ""Spent Fuel Cooling - 11 -",82,3279,3353,ML14087A338.txt,U
"System,"" Supplement 3, specified the criteria and provided guidance to perform the liner leak checks.",84,0,102,ML14087A338.txt,U
"Although the licensee committed to performing quarterly leak checks, the team determined that the licensee evaluated the liner leakage every 28 days.",84,102,251,ML14087A338.txt,U
"Based upon review of the to the Spent Fuel Monitoring Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",84,251,474,ML14087A338.txt,U
The team concluded that the licensee met Commitment 17831 prior to the period of extended operation.,84,474,574,ML14087A338.txt,U
"The team determined that the licensee met Commitment 6 to develop a Spent Fuel Monitoring Program aging management program as described in a letter to file, Attachment 1.3, Arkansas Nuclear One, Unit 1 [ML070640041].",84,574,790,ML14087A338.txt,U
7,84,790,792,ML14087A338.txt,U
16.1.7 Wall Thinning Inspection Program (17855) The Wall Thinning Inspection Program aging management program managed the effects of aging caused by loss of material.,84,792,958,ML14087A338.txt,U
Corrosion of the internal surfaces of carbon steel piping and components caused the loss of material.,84,958,1059,ML14087A338.txt,U
"The licensee evaluated whether the wall thickness remained above the minimum required to avoid leaks or failures under normal conditions and postulated transient and accident conditions, including seismic events.",84,1059,1271,ML14087A338.txt,U
"The Wall Thinning Inspection Program included the following systems and components: emergency feedwater pump casing and carbon steel discharge piping and valves; emergency feedwater steam supply components downstream of the steam admission valves; emergency feedwater steam exhaust piping and valves; emergency feedwater carbon steel cooling water, seal water, and instrument piping and valves; emergency feedwater turbine lube oil cooler; carbon steel emergency feedwater supply header piping and valves (condensate supply); sodium hydroxide tank; carbon steel piping and components of the main steam system; and carbon steel components of Penetrations 11, 42, 43, 48, 49, 51, 52, 54, 58, 59, 60, 62, and 64.",84,1271,1980,ML14087A338.txt,U
"The team reviewed the license renewal application, safety evaluation report, safety analysis report, license renewal documents, procedures, work instructions, and corrective action documents.",84,1980,2171,ML14087A338.txt,U
The team interviewed the program owner and reviewed nondestructive examination records.,84,2171,2258,ML14087A338.txt,U
"The team determined that the program document did not describe scheduling inspections, basis of line selection, basis for inspection points, and plans for re-inspection.",84,2258,2427,ML14087A338.txt,P
The team determined that the program owner had appropriately identified the inspection points for the plant systems included in this program.,84,2427,2568,ML14087A338.txt,U
The team determined that the system engineer had developed a spreadsheet that documented the systems included in the wall thinning program and the status of the completed inspections.,84,2568,2751,ML14087A338.txt,U
"The team recommended that the system engineer revise the program document to include: (1) details of the system lines included for inspection, (2) basis for the selecting the examination points, (3) plans for future inspections, including sample size, and (4) identification of the wall thickness acceptance criteria.",84,2751,3068,ML14087A338.txt,P
The team verified that the systems had not experienced loss of material since most wall thickness measurements remained within nominal pipe wall thickness and all remained well above the minimum allowed pipe wall thickness.,84,3068,3291,ML14087A338.txt,U
"The licensee initiated LR-LAR-2010-00176, Corrective Action 324.",84,3291,3355,ML14087A338.txt,U
- 12 -,84,3355,3361,ML14087A338.txt,U
"Based on review of the actions implemented related to the Wall Thinning Inspection Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",86,0,253,ML14087A338.txt,U
"Because of concerns related to the amount of detail in the Wall Thinning Program aging management program guidance document, the team will verify the licensee added sufficient detail during the Phase 3 inspection; consequently, Commitment 17855 remained open.",86,253,512,ML14087A338.txt,U
"The team determined that the licensee had not met Commitment 7 to develop a Wall Thinning Inspection Program aging management program as described in a letter to file, Attachment 1.3, Arkansas Nuclear One, Unit 1 [ML070640041].",86,512,739,ML14087A338.txt,P
.02 a.,86,739,745,ML14087A338.txt,U
"Existing Aging Management Programs Inspection Scope The team evaluated whether the licensee met the commitments listed below, as described in NUREG-1743.",86,745,898,ML14087A338.txt,U
"The team verified that the licensee implemented procedures, documented inspection results, initiated corrective action documents, and provided training to implementing personnel.",86,898,1076,ML14087A338.txt,U
"The team reviewed supporting documents including implementing procedures, work orders, inspection reports, engineering evaluations, and condition reports; conducted interviews with licensee staff, including the program owners; observed in-process outage activities; and performed visual inspection of structures, systems, and components including those not accessible during power operation to verify that the licensee completed the necessary actions to comply with the license conditions stipulated in the renewed facility operating license.",86,1076,1618,ML14087A338.txt,U
The team reviewed 43 existing aging management programs.,86,1618,1674,ML14087A338.txt,U
